publication	study	subject	item	repetition	voicing	usable	vowel_dur	condition	comment
Roettger_etal_2014	2	2	wup	3	voiceless	usable	70	B	Normal
Roettger_etal_2014	2	2	zeb	3	voiced	usable	110	B	Normal
Roettger_etal_2014	2	2	zep	3	voiceless	usable	89	B	Normal
Roettger_etal_2014	2	3	baug	1	voiced	usable	142	A	Enhanced
Roettger_etal_2014	2	3	bauk	1	voiceless	usable	147	A	Enhanced
Roettger_etal_2014	2	3	beg	1	voiced	usable	137	A	Enhanced
Roettger_etal_2014	2	3	bek	1	voiceless	usable	100	A	Enhanced
Roettger_etal_2014	2	3	bleb	1	voiced	usable	102	D	Reversed
Roettger_etal_2014	2	3	blep	1	voiceless	usable	91	D	Reversed
Roettger_etal_2014	2	3	blog	1	voiced	usable	101	B	Normal
Roettger_etal_2014	2	3	blok	1	voiceless	usable	122	B	Normal
Roettger_etal_2014	2	3	dab	1	voiced	usable	157	C	Reduced
Roettger_etal_2014	2	3	dag	1	voiced	usable	151	C	Reduced
Roettger_etal_2014	2	3	dak	1	voiceless	usable	177	C	Reduced
Roettger_etal_2014	2	3	dap	1	voiceless	usable	152	C	Reduced
Roettger_etal_2014	2	3	dieg	1	voiced	usable	110	B	Normal
Roettger_etal_2014	2	3	diek	1	voiceless	usable	74	B	Normal
Roettger_etal_2014	2	3	dob	1	voiced	usable	123	D	Reversed
Roettger_etal_2014	2	3	dop	1	voiceless	usable	108	D	Reversed
Roettger_etal_2014	2	3	drub	1	voiced	usable	64	C	Reduced
Roettger_etal_2014	2	3	drup	1	voiceless	usable	126	C	Reduced
Roettger_etal_2014	2	3	dug	1	voiced	usable	82	B	Normal
Roettger_etal_2014	2	3	duk	1	voiceless	usable	80	B	Normal
Roettger_etal_2014	2	3	fag	1	voiced	usable	146	B	Normal
Roettger_etal_2014	2	3	fak	1	voiceless	usable	127	B	Normal
Roettger_etal_2014	2	3	faub	1	voiced	usable	121	B	Normal
Roettger_etal_2014	2	3	faup	1	voiceless	usable	104	B	Normal
Roettger_etal_2014	2	3	flab	1	voiced	usable	131	A	Enhanced
Roettger_etal_2014	2	3	flap	1	voiceless	usable	124	A	Enhanced
Roettger_etal_2014	2	3	fleb	1	voiced	usable	98	C	Reduced
Roettger_etal_2014	2	3	flep	1	voiceless	usable	81	C	Reduced
Roettger_etal_2014	2	3	freb	1	voiced	usable	112	A	Enhanced
Roettger_etal_2014	2	3	frep	1	voiceless	usable	96	A	Enhanced
Roettger_etal_2014	2	3	frob	1	voiced	usable	105	C	Reduced
Roettger_etal_2014	2	3	frog	1	voiced	usable	87	D	Reversed
Roettger_etal_2014	2	3	frok	1	voiceless	usable	85	D	Reversed
Roettger_etal_2014	2	3	frop	1	voiceless	usable	93	C	Reduced
Roettger_etal_2014	2	3	frub	1	voiced	usable	80	A	Enhanced
Roettger_etal_2014	2	3	frup	1	voiceless	usable	103	A	Enhanced
Roettger_etal_2014	2	3	gag	1	voiced	usable	156	D	Reversed
Roettger_etal_2014	2	3	gak	1	voiceless	usable	132	D	Reversed
Roettger_etal_2014	2	3	gaub	1	voiced	usable	136	C	Reduced
Roettger_etal_2014	2	3	gaug	1	voiced	usable	135	D	Reversed
Roettger_etal_2014	2	3	gauk	1	voiceless	usable	128	D	Reversed
Roettger_etal_2014	2	3	gaup	1	voiceless	usable	123	C	Reduced
Roettger_etal_2014	2	3	gleg	1	voiced	usable	104	C	Reduced
Roettger_etal_2014	2	3	glek	1	voiceless	usable	94	C	Reduced
Roettger_etal_2014	2	3	glieb	1	voiced	usable	75	C	Reduced
Roettger_etal_2014	2	3	gliep	1	voiceless	usable	68	C	Reduced
Roettger_etal_2014	2	3	gob	1	voiced	usable	100	B	Normal
Roettger_etal_2014	2	3	gop	1	voiceless	usable	93	B	Normal
Roettger_etal_2014	2	3	grieb	1	voiced	usable	112	B	Normal
Roettger_etal_2014	2	3	griep	1	voiceless	usable	104	B	Normal
Roettger_etal_2014	2	3	heg	1	voiced	usable	96	B	Normal
Roettger_etal_2014	2	3	hek	1	voiceless	usable	94	B	Normal
Roettger_etal_2014	2	3	klab	1	voiced	usable	114	B	Normal
Roettger_etal_2014	2	3	klap	1	voiceless	usable	134	B	Normal
Roettger_etal_2014	2	3	krob	1	voiced	usable	95	A	Enhanced
Roettger_etal_2014	2	3	krop	1	voiceless	usable	70	A	Enhanced
Roettger_etal_2014	2	3	mieb	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	3	miep	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	3	naub	1	voiced	usable	127	D	Reversed
Roettger_etal_2014	2	3	naug	1	voiced	usable	152	C	Reduced
Roettger_etal_2014	2	3	nauk	1	voiceless	usable	159	C	Reduced
Roettger_etal_2014	2	3	naup	1	voiceless	usable	133	D	Reversed
Roettger_etal_2014	2	3	nug	1	voiced	usable	86	A	Enhanced
Roettger_etal_2014	2	3	nuk	1	voiceless	usable	85	A	Enhanced
Roettger_etal_2014	2	3	prieg	1	voiced	usable	87	A	Enhanced
Roettger_etal_2014	2	3	priek	1	voiceless	usable	75	A	Enhanced
Roettger_etal_2014	2	3	prug	1	voiced	usable	62	D	Reversed
Roettger_etal_2014	2	3	pruk	1	voiceless	usable	78	D	Reversed
Roettger_etal_2014	2	3	rog	1	voiced	usable	103	C	Reduced
Roettger_etal_2014	2	3	rok	1	voiceless	usable	95	C	Reduced
Roettger_etal_2014	2	3	schlab	1	voiced	usable	117	D	Reversed
Roettger_etal_2014	2	3	schlap	1	voiceless	usable	128	D	Reversed
Roettger_etal_2014	2	3	schmaub	1	voiced	usable	126	A	Enhanced
Roettger_etal_2014	2	3	schmaup	1	voiceless	usable	114	A	Enhanced
Roettger_etal_2014	2	3	schrieg	1	voiced	usable	61	D	Reversed
Roettger_etal_2014	2	3	schriek	1	voiceless	usable	73	D	Reversed
Roettger_etal_2014	2	3	schug	1	voiced	usable	73	C	Reduced
Roettger_etal_2014	2	3	schuk	1	voiceless	usable	56	C	Reduced
Roettger_etal_2014	2	3	spag	1	voiced	usable	132	A	Enhanced
Roettger_etal_2014	2	3	spak	1	voiceless	usable	159	A	Enhanced
Roettger_etal_2014	2	3	staug	1	voiced	usable	145	B	Normal
Roettger_etal_2014	2	3	stauk	1	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	3	streg	1	voiced	usable	108	D	Reversed
Roettger_etal_2014	2	3	strek	1	voiceless	usable	99	D	Reversed
Roettger_etal_2014	2	3	sub	1	voiced	usable	70	D	Reversed
Roettger_etal_2014	2	3	sup	1	voiceless	usable	83	D	Reversed
Roettger_etal_2014	2	3	trieg	1	voiced	usable	82	C	Reduced
Roettger_etal_2014	2	3	triek	1	voiceless	usable	64	C	Reduced
Roettger_etal_2014	2	3	wieb	1	voiced	usable	70	A	Enhanced
Roettger_etal_2014	2	3	wiep	1	voiceless	usable	94	A	Enhanced
Roettger_etal_2014	2	3	wub	1	voiced	usable	71	B	Normal
Roettger_etal_2014	2	3	wug	1	voiced	usable	69	A	Enhanced
Roettger_etal_2014	2	3	wuk	1	voiceless	usable	82	A	Enhanced
Roettger_etal_2014	2	3	wup	1	voiceless	usable	65	B	Normal
Roettger_etal_2014	2	3	zeb	1	voiced	usable	91	B	Normal
Roettger_etal_2014	2	3	zep	1	voiceless	usable	96	B	Normal
Roettger_etal_2014	2	3	bleb	2	voiced	usable	119	D	Reversed
Roettger_etal_2014	2	3	blep	2	voiceless	usable	93	D	Reversed
Roettger_etal_2014	2	3	blog	2	voiced	usable	111	B	Normal
Roettger_etal_2014	2	3	blok	2	voiceless	usable	110	B	Normal
Roettger_etal_2014	2	3	dieg	2	voiced	usable	74	B	Normal
Roettger_etal_2014	2	3	diek	2	voiceless	usable	90	B	Normal
Roettger_etal_2014	2	3	dob	2	voiced	usable	109	D	Reversed
Roettger_etal_2014	2	3	dop	2	voiceless	usable	111	D	Reversed
Roettger_etal_2014	2	3	dug	2	voiced	usable	80	B	Normal
Roettger_etal_2014	2	3	duk	2	voiceless	usable	91	B	Normal
Roettger_etal_2014	2	3	fag	2	voiced	usable	120	B	Normal
Roettger_etal_2014	2	3	fak	2	voiceless	usable	117	B	Normal
Roettger_etal_2014	2	3	faub	2	voiced	usable	111	B	Normal
Roettger_etal_2014	2	3	faup	2	voiceless	usable	113	B	Normal
Roettger_etal_2014	2	3	frog	2	voiced	usable	80	D	Reversed
Roettger_etal_2014	2	3	frok	2	voiceless	usable	127	D	Reversed
Roettger_etal_2014	2	3	gag	2	voiced	usable	144	D	Reversed
Roettger_etal_2014	2	3	gak	2	voiceless	usable	137	D	Reversed
Roettger_etal_2014	2	3	gaug	2	voiced	usable	119	D	Reversed
Roettger_etal_2014	2	3	gauk	2	voiceless	usable	138	D	Reversed
Roettger_etal_2014	2	3	gob	2	voiced	usable	111	B	Normal
Roettger_etal_2014	2	3	gop	2	voiceless	usable	85	B	Normal
Roettger_etal_2014	2	3	grieb	2	voiced	usable	135	B	Normal
Roettger_etal_2014	2	3	griep	2	voiceless	usable	85	B	Normal
Roettger_etal_2014	2	3	heg	2	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	3	hek	2	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	3	klab	2	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	3	klap	2	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	3	mieb	2	voiced	usable	95	D	Reversed
Roettger_etal_2014	2	3	miep	2	voiceless	usable	92	D	Reversed
Roettger_etal_2014	2	3	naub	2	voiced	usable	124	D	Reversed
Roettger_etal_2014	2	3	naup	2	voiceless	usable	125	D	Reversed
Roettger_etal_2014	2	3	prug	2	voiced	usable	77	D	Reversed
Roettger_etal_2014	2	3	pruk	2	voiceless	usable	169	D	Reversed
Roettger_etal_2014	2	3	schlab	2	voiced	usable	125	D	Reversed
Roettger_etal_2014	2	3	schlap	2	voiceless	usable	122	D	Reversed
Roettger_etal_2014	2	3	schrieg	2	voiced	usable	86	D	Reversed
Roettger_etal_2014	2	3	schriek	2	voiceless	usable	80	D	Reversed
Roettger_etal_2014	2	3	staug	2	voiced	usable	123	B	Normal
Roettger_etal_2014	2	3	stauk	2	voiceless	usable	113	B	Normal
Roettger_etal_2014	2	3	streg	2	voiced	usable	85	D	Reversed
Roettger_etal_2014	2	3	strek	2	voiceless	usable	113	D	Reversed
Roettger_etal_2014	2	3	sub	2	voiced	usable	74	D	Reversed
Roettger_etal_2014	2	3	sup	2	voiceless	usable	87	D	Reversed
Roettger_etal_2014	2	3	wub	2	voiced	usable	89	B	Normal
Roettger_etal_2014	2	3	wup	2	voiceless	usable	58	B	Normal
Roettger_etal_2014	2	3	zeb	2	voiced	usable	86	B	Normal
Roettger_etal_2014	2	3	zep	2	voiceless	usable	97	B	Normal
Roettger_etal_2014	2	3	bleb	3	voiced	usable	93	D	Reversed
Roettger_etal_2014	2	3	blep	3	voiceless	usable	108	D	Reversed
Roettger_etal_2014	2	3	blog	3	voiced	usable	125	B	Normal
Roettger_etal_2014	2	3	blok	3	voiceless	usable	115	B	Normal
Roettger_etal_2014	2	3	dieg	3	voiced	usable	71	B	Normal
Roettger_etal_2014	2	3	diek	3	voiceless	usable	83	B	Normal
Roettger_etal_2014	2	3	dob	3	voiced	usable	123	D	Reversed
Roettger_etal_2014	2	3	dop	3	voiceless	usable	118	D	Reversed
Roettger_etal_2014	2	3	dug	3	voiced	usable	79	B	Normal
Roettger_etal_2014	2	3	duk	3	voiceless	usable	87	B	Normal
Roettger_etal_2014	2	3	fag	3	voiced	usable	122	B	Normal
Roettger_etal_2014	2	3	fak	3	voiceless	usable	115	B	Normal
Roettger_etal_2014	2	3	faub	3	voiced	usable	120	B	Normal
Roettger_etal_2014	2	3	faup	3	voiceless	usable	97	B	Normal
Roettger_etal_2014	2	3	frog	3	voiced	usable	83	D	Reversed
Roettger_etal_2014	2	3	frok	3	voiceless	usable	100	D	Reversed
Roettger_etal_2014	2	3	gag	3	voiced	usable	96	D	Reversed
Roettger_etal_2014	2	3	gak	3	voiceless	usable	136	D	Reversed
Roettger_etal_2014	2	3	gaug	3	voiced	usable	152	D	Reversed
Roettger_etal_2014	2	3	gauk	3	voiceless	usable	129	D	Reversed
Roettger_etal_2014	2	3	gob	3	voiced	usable	111	B	Normal
Roettger_etal_2014	2	3	gop	3	voiceless	usable	126	B	Normal
Roettger_etal_2014	2	3	grieb	3	voiced	usable	117	B	Normal
Roettger_etal_2014	2	3	griep	3	voiceless	usable	106	B	Normal
Roettger_etal_2014	2	3	heg	3	voiced	usable	91	B	Normal
Roettger_etal_2014	2	3	hek	3	voiceless	usable	84	B	Normal
Roettger_etal_2014	2	3	klab	3	voiced	usable	148	B	Normal
Roettger_etal_2014	2	3	klap	3	voiceless	usable	123	B	Normal
Roettger_etal_2014	2	3	mieb	3	voiced	usable	107	D	Reversed
Roettger_etal_2014	2	3	miep	3	voiceless	usable	100	D	Reversed
Roettger_etal_2014	2	3	naub	3	voiced	usable	129	D	Reversed
Roettger_etal_2014	2	3	naup	3	voiceless	usable	141	D	Reversed
Roettger_etal_2014	2	3	prug	3	voiced	usable	68	D	Reversed
Roettger_etal_2014	2	3	pruk	3	voiceless	usable	70	D	Reversed
Roettger_etal_2014	2	3	schlab	3	voiced	usable	135	D	Reversed
Roettger_etal_2014	2	3	schlap	3	voiceless	usable	117	D	Reversed
Roettger_etal_2014	2	3	schrieg	3	voiced	usable	83	D	Reversed
Roettger_etal_2014	2	3	schriek	3	voiceless	usable	83	D	Reversed
Roettger_etal_2014	2	3	staug	3	voiced	usable	148	B	Normal
Roettger_etal_2014	2	3	stauk	3	voiceless	usable	101	B	Normal
Roettger_etal_2014	2	3	streg	3	voiced	usable	108	D	Reversed
Roettger_etal_2014	2	3	strek	3	voiceless	usable	95	D	Reversed
Roettger_etal_2014	2	3	sub	3	voiced	usable	80	D	Reversed
Roettger_etal_2014	2	3	sup	3	voiceless	usable	80	D	Reversed
Roettger_etal_2014	2	3	wub	3	voiced	usable	86	B	Normal
Roettger_etal_2014	2	3	wup	3	voiceless	usable	78	B	Normal
Roettger_etal_2014	2	3	zeb	3	voiced	usable	90	B	Normal
Roettger_etal_2014	2	3	zep	3	voiceless	usable	89	B	Normal
Roettger_etal_2014	2	4	baug	1	voiced	usable	159	A	Enhanced
Roettger_etal_2014	2	4	bauk	1	voiceless	usable	181	A	Enhanced
Roettger_etal_2014	2	4	beg	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	4	bek	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	4	bleb	1	voiced	usable	130	D	Reversed
Roettger_etal_2014	2	4	blep	1	voiceless	usable	111	D	Reversed
Roettger_etal_2014	2	4	blog	1	voiced	usable	127	B	Normal
Roettger_etal_2014	2	4	blok	1	voiceless	usable	116	B	Normal
Roettger_etal_2014	2	4	dab	1	voiced	usable	NA	C	Reduced
Roettger_etal_2014	2	4	dag	1	voiced	usable	149	C	Reduced
Roettger_etal_2014	2	4	dak	1	voiceless	usable	200	C	Reduced
Roettger_etal_2014	2	4	dap	1	voiceless	usable	NA	C	Reduced
Roettger_etal_2014	2	4	dieg	1	voiced	usable	154	B	Normal
Roettger_etal_2014	2	4	diek	1	voiceless	usable	118	B	Normal
Roettger_etal_2014	2	4	dob	1	voiced	usable	112	D	Reversed
Roettger_etal_2014	2	4	dop	1	voiceless	usable	175	D	Reversed
Roettger_etal_2014	2	4	drub	1	voiced	usable	137	C	Reduced
Roettger_etal_2014	2	4	drup	1	voiceless	usable	124	C	Reduced
Roettger_etal_2014	2	4	dug	1	voiced	usable	117	B	Normal
Roettger_etal_2014	2	4	duk	1	voiceless	usable	85	B	Normal
Roettger_etal_2014	2	4	fag	1	voiced	usable	169	B	Normal
Roettger_etal_2014	2	4	fak	1	voiceless	usable	166	B	Normal
Roettger_etal_2014	2	4	faub	1	voiced	usable	160	B	Normal
Roettger_etal_2014	2	4	faup	1	voiceless	usable	120	B	Normal
Roettger_etal_2014	2	4	flab	1	voiced	usable	154	A	Enhanced
Roettger_etal_2014	2	4	flap	1	voiceless	usable	180	A	Enhanced
Roettger_etal_2014	2	4	fleb	1	voiced	usable	115	C	Reduced
Roettger_etal_2014	2	4	flep	1	voiceless	usable	120	C	Reduced
Roettger_etal_2014	2	4	freb	1	voiced	usable	130	A	Enhanced
Roettger_etal_2014	2	4	frep	1	voiceless	usable	126	A	Enhanced
Roettger_etal_2014	2	4	frob	1	voiced	usable	167	C	Reduced
Roettger_etal_2014	2	4	frog	1	voiced	usable	113	D	Reversed
Roettger_etal_2014	2	4	frok	1	voiceless	usable	129	D	Reversed
Roettger_etal_2014	2	4	frop	1	voiceless	usable	98	C	Reduced
Roettger_etal_2014	2	4	frub	1	voiced	usable	144	A	Enhanced
Roettger_etal_2014	2	4	frup	1	voiceless	usable	87	A	Enhanced
Roettger_etal_2014	2	4	gag	1	voiced	usable	212	D	Reversed
Roettger_etal_2014	2	4	gak	1	voiceless	usable	177	D	Reversed
Roettger_etal_2014	2	4	gaub	1	voiced	usable	171	C	Reduced
Roettger_etal_2014	2	4	gaug	1	voiced	usable	177	D	Reversed
Roettger_etal_2014	2	4	gauk	1	voiceless	usable	168	D	Reversed
Roettger_etal_2014	2	4	gaup	1	voiceless	usable	174	C	Reduced
Roettger_etal_2014	2	4	gleg	1	voiced	usable	120	C	Reduced
Roettger_etal_2014	2	4	glek	1	voiceless	usable	110	C	Reduced
Roettger_etal_2014	2	4	glieb	1	voiced	usable	104	C	Reduced
Roettger_etal_2014	2	4	gliep	1	voiceless	usable	96	C	Reduced
Roettger_etal_2014	2	4	gob	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	4	gop	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	4	grieb	1	voiced	usable	130	B	Normal
Roettger_etal_2014	2	4	griep	1	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	4	heg	1	voiced	usable	96	B	Normal
Roettger_etal_2014	2	4	hek	1	voiceless	usable	154	B	Normal
Roettger_etal_2014	2	4	klab	1	voiced	usable	212	B	Normal
Roettger_etal_2014	2	4	klap	1	voiceless	usable	162	B	Normal
Roettger_etal_2014	2	4	krob	1	voiced	usable	99	A	Enhanced
Roettger_etal_2014	2	4	krop	1	voiceless	usable	117	A	Enhanced
Roettger_etal_2014	2	4	mieb	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	miep	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	naub	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	naug	1	voiced	usable	185	C	Reduced
Roettger_etal_2014	2	4	nauk	1	voiceless	usable	166	C	Reduced
Roettger_etal_2014	2	4	naup	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	nug	1	voiced	usable	114	A	Enhanced
Roettger_etal_2014	2	4	nuk	1	voiceless	usable	118	A	Enhanced
Roettger_etal_2014	2	4	prieg	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	4	priek	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	4	prug	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	pruk	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	rog	1	voiced	usable	NA	C	Reduced
Roettger_etal_2014	2	4	rok	1	voiceless	usable	NA	C	Reduced
Roettger_etal_2014	2	4	schlab	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	schlap	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	schmaub	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	4	schmaup	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	4	schrieg	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	schriek	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	schug	1	voiced	usable	68	C	Reduced
Roettger_etal_2014	2	4	schuk	1	voiceless	usable	90	C	Reduced
Roettger_etal_2014	2	4	spag	1	voiced	usable	165	A	Enhanced
Roettger_etal_2014	2	4	spak	1	voiceless	usable	162	A	Enhanced
Roettger_etal_2014	2	4	staug	1	voiced	usable	147	B	Normal
Roettger_etal_2014	2	4	stauk	1	voiceless	usable	148	B	Normal
Roettger_etal_2014	2	4	streg	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	strek	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	sub	1	voiced	usable	123	D	Reversed
Roettger_etal_2014	2	4	sup	1	voiceless	usable	118	D	Reversed
Roettger_etal_2014	2	4	trieg	1	voiced	usable	114	C	Reduced
Roettger_etal_2014	2	4	triek	1	voiceless	usable	141	C	Reduced
Roettger_etal_2014	2	4	wieb	1	voiced	usable	127	A	Enhanced
Roettger_etal_2014	2	4	wiep	1	voiceless	usable	114	A	Enhanced
Roettger_etal_2014	2	4	wub	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	4	wug	1	voiced	usable	93	A	Enhanced
Roettger_etal_2014	2	4	wuk	1	voiceless	usable	161	A	Enhanced
Roettger_etal_2014	2	4	wup	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	4	zeb	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	4	zep	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	4	bleb	2	voiced	usable	138	D	Reversed
Roettger_etal_2014	2	4	blep	2	voiceless	usable	143	D	Reversed
Roettger_etal_2014	2	4	blog	2	voiced	usable	222	B	Normal
Roettger_etal_2014	2	4	blok	2	voiceless	usable	142	B	Normal
Roettger_etal_2014	2	4	dieg	2	voiced	usable	135	B	Normal
Roettger_etal_2014	2	4	diek	2	voiceless	usable	110	B	Normal
Roettger_etal_2014	2	4	dob	2	voiced	usable	169	D	Reversed
Roettger_etal_2014	2	4	dop	2	voiceless	usable	143	D	Reversed
Roettger_etal_2014	2	4	dug	2	voiced	usable	74	B	Normal
Roettger_etal_2014	2	4	duk	2	voiceless	usable	156	B	Normal
Roettger_etal_2014	2	4	fag	2	voiced	usable	186	B	Normal
Roettger_etal_2014	2	4	fak	2	voiceless	usable	141	B	Normal
Roettger_etal_2014	2	4	faub	2	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	4	faup	2	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	4	frog	2	voiced	usable	108	D	Reversed
Roettger_etal_2014	2	4	frok	2	voiceless	usable	128	D	Reversed
Roettger_etal_2014	2	4	gag	2	voiced	usable	186	D	Reversed
Roettger_etal_2014	2	4	gak	2	voiceless	usable	196	D	Reversed
Roettger_etal_2014	2	4	gaug	2	voiced	usable	197	D	Reversed
Roettger_etal_2014	2	4	gauk	2	voiceless	usable	184	D	Reversed
Roettger_etal_2014	2	4	gob	2	voiced	usable	153	B	Normal
Roettger_etal_2014	2	4	gop	2	voiceless	usable	134	B	Normal
Roettger_etal_2014	2	4	grieb	2	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	4	griep	2	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	4	heg	2	voiced	usable	160	B	Normal
Roettger_etal_2014	2	4	hek	2	voiceless	usable	158	B	Normal
Roettger_etal_2014	2	4	klab	2	voiced	usable	157	B	Normal
Roettger_etal_2014	2	4	klap	2	voiceless	usable	222	B	Normal
Roettger_etal_2014	2	4	mieb	2	voiced	usable	125	D	Reversed
Roettger_etal_2014	2	4	miep	2	voiceless	usable	123	D	Reversed
Roettger_etal_2014	2	4	naub	2	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	naup	2	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	prug	2	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	pruk	2	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	schlab	2	voiced	usable	144	D	Reversed
Roettger_etal_2014	2	4	schlap	2	voiceless	usable	200	D	Reversed
Roettger_etal_2014	2	4	schrieg	2	voiced	usable	99	D	Reversed
Roettger_etal_2014	2	4	schriek	2	voiceless	usable	122	D	Reversed
Roettger_etal_2014	2	4	staug	2	voiced	usable	184	B	Normal
Roettger_etal_2014	2	4	stauk	2	voiceless	usable	185	B	Normal
Roettger_etal_2014	2	4	streg	2	voiced	usable	156	D	Reversed
Roettger_etal_2014	2	4	strek	2	voiceless	usable	133	D	Reversed
Roettger_etal_2014	2	4	sub	2	voiced	usable	112	D	Reversed
Roettger_etal_2014	2	4	sup	2	voiceless	usable	133	D	Reversed
Roettger_etal_2014	2	4	wub	2	voiced	usable	139	B	Normal
Roettger_etal_2014	2	4	wup	2	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	4	zeb	2	voiced	usable	108	B	Normal
Roettger_etal_2014	2	4	zep	2	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	4	bleb	3	voiced	usable	124	D	Reversed
Roettger_etal_2014	2	4	blep	3	voiceless	usable	146	D	Reversed
Roettger_etal_2014	2	4	blog	3	voiced	usable	142	B	Normal
Roettger_etal_2014	2	4	blok	3	voiceless	usable	179	B	Normal
Roettger_etal_2014	2	4	dieg	3	voiced	usable	91	B	Normal
Roettger_etal_2014	2	4	diek	3	voiceless	usable	156	B	Normal
Roettger_etal_2014	2	4	dob	3	voiced	usable	170	D	Reversed
Roettger_etal_2014	2	4	dop	3	voiceless	usable	189	D	Reversed
Roettger_etal_2014	2	4	dug	3	voiced	usable	111	B	Normal
Roettger_etal_2014	2	4	duk	3	voiceless	usable	152	B	Normal
Roettger_etal_2014	2	4	fag	3	voiced	usable	151	B	Normal
Roettger_etal_2014	2	4	fak	3	voiceless	usable	169	B	Normal
Roettger_etal_2014	2	4	faub	3	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	4	faup	3	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	4	frog	3	voiced	usable	143	D	Reversed
Roettger_etal_2014	2	4	frok	3	voiceless	usable	126	D	Reversed
Roettger_etal_2014	2	4	gag	3	voiced	usable	193	D	Reversed
Roettger_etal_2014	2	4	gak	3	voiceless	usable	180	D	Reversed
Roettger_etal_2014	2	4	gaug	3	voiced	usable	179	D	Reversed
Roettger_etal_2014	2	4	gauk	3	voiceless	usable	233	D	Reversed
Roettger_etal_2014	2	4	gob	3	voiced	usable	174	B	Normal
Roettger_etal_2014	2	4	gop	3	voiceless	usable	155	B	Normal
Roettger_etal_2014	2	4	grieb	3	voiced	usable	145	B	Normal
Roettger_etal_2014	2	4	griep	3	voiceless	usable	164	B	Normal
Roettger_etal_2014	2	4	heg	3	voiced	usable	132	B	Normal
Roettger_etal_2014	2	4	hek	3	voiceless	usable	146	B	Normal
Roettger_etal_2014	2	4	klab	3	voiced	usable	190	B	Normal
Roettger_etal_2014	2	4	klap	3	voiceless	usable	198	B	Normal
Roettger_etal_2014	2	4	mieb	3	voiced	usable	140	D	Reversed
Roettger_etal_2014	2	4	miep	3	voiceless	usable	140	D	Reversed
Roettger_etal_2014	2	4	naub	3	voiced	usable	196	D	Reversed
Roettger_etal_2014	2	4	naup	3	voiceless	usable	177	D	Reversed
Roettger_etal_2014	2	4	prug	3	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	4	pruk	3	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	4	schlab	3	voiced	usable	167	D	Reversed
Roettger_etal_2014	2	4	schlap	3	voiceless	usable	169	D	Reversed
Roettger_etal_2014	2	4	schrieg	3	voiced	usable	111	D	Reversed
Roettger_etal_2014	2	4	schriek	3	voiceless	usable	120	D	Reversed
