publication	class	subject	voicing	pair	vowel_duration	target	acoustic_cue	dur
Baer_Henney_unpublished	tut3	Pred	voiced	labial_o	0.110883425	labial o	preceding vowel duration in ms	110.8834254
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_u	0.074155154	labial u	preceding vowel duration in ms	74.1551544
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_u	0.080662781	labial u	preceding vowel duration in ms	80.662781
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_u	0.129257374	labial u	preceding vowel duration in ms	129.2573735
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_u	0.068540208	labial u	preceding vowel duration in ms	68.5402081
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_u	0.12629623	labial u	preceding vowel duration in ms	126.2962304
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_y	0.154799461	labial y	preceding vowel duration in ms	154.7994605
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_y	0.154651146	labial y	preceding vowel duration in ms	154.6511463
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_au	0.206183981	labial au	preceding vowel duration in ms	206.1839812
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_au	0.168493444	labial au	preceding vowel duration in ms	168.4934441
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_au	0.1665565	labial au	preceding vowel duration in ms	166.5564997
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_au	0.112782464	labial au	preceding vowel duration in ms	112.7824641
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_au	0.143778078	labial au	preceding vowel duration in ms	143.7780778
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_au	0.174236102	labial au	preceding vowel duration in ms	174.2361016
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_u	0.155725824	labial u	preceding vowel duration in ms	155.7258243
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_u	0.117837802	labial u	preceding vowel duration in ms	117.8378018
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_u	0.146023506	labial u	preceding vowel duration in ms	146.0235055
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_u	0.2163766	labial u	preceding vowel duration in ms	216.3766003
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_u	0.122650899	labial u	preceding vowel duration in ms	122.6508988
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_u	0.127331445	labial u	preceding vowel duration in ms	127.3314454
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_au	0.178471035	labial au	preceding vowel duration in ms	178.4710348
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_au	0.161157423	labial au	preceding vowel duration in ms	161.1574227
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_au	0.144526178	labial au	preceding vowel duration in ms	144.5261784
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_au	0.196079317	labial au	preceding vowel duration in ms	196.0793167
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_au	0.15393781	labial au	preceding vowel duration in ms	153.9378099
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_au	0.206764321	labial au	preceding vowel duration in ms	206.7643212
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_au	0.226712086	labial au	preceding vowel duration in ms	226.7120857
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_au	0.13871881	labial au	preceding vowel duration in ms	138.7188104
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_au	0.165815426	labial au	preceding vowel duration in ms	165.8154262
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_u	0.046964931	labial u	preceding vowel duration in ms	46.9649311
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_u	0.082065612	labial u	preceding vowel duration in ms	82.065612
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_u	0.185015419	labial u	preceding vowel duration in ms	185.0154194
Baer_Henney_unpublished	tut3	Pred	voiced	labial_u	0.258727993	labial u	preceding vowel duration in ms	258.7279927
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_u	0.082230848	labial u	preceding vowel duration in ms	82.2308477
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_u	0.064932829	labial u	preceding vowel duration in ms	64.9328288
Baer_Henney_unpublished	tut3	Pred	voiced	labial_a	0.090349458	labial a	preceding vowel duration in ms	90.3494578
Baer_Henney_unpublished	tut2	ChBu	voiced	labial_ai	0.142827454	labial ai	preceding vowel duration in ms	142.8274537
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_ai	0.087265389	labial ai	preceding vowel duration in ms	87.2653894
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_ai	0.196423074	labial ai	preceding vowel duration in ms	196.4230735
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_au	0.134715197	labial au	preceding vowel duration in ms	134.7151972
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_au	0.119591341	labial au	preceding vowel duration in ms	119.5913405
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_au	0.175785686	labial au	preceding vowel duration in ms	175.7856855
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_au	0.137080416	labial au	preceding vowel duration in ms	137.0804163
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_au	0.196007796	labial au	preceding vowel duration in ms	196.0077958
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_au	0.157352681	labial au	preceding vowel duration in ms	157.3526805
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_au	0.108179968	labial au	preceding vowel duration in ms	108.1799678
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_ai	0.199642161	labial ai	preceding vowel duration in ms	199.6421614
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_oi	0.181796629	labial oi	preceding vowel duration in ms	181.7966286
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_oi	0.147554093	labial oi	preceding vowel duration in ms	147.5540926
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_oi	0.16464811	labial oi	preceding vowel duration in ms	164.6481096
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_y	0.16628023	labial y	preceding vowel duration in ms	166.2802301
Baer_Henney_unpublished	tut3	Pred	voiced	labial_ai	0.123203806	labial ai	preceding vowel duration in ms	123.203806
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_au	0.155725824	labial au	preceding vowel duration in ms	155.7258243
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_au	0.085572689	labial au	preceding vowel duration in ms	85.5726894
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_au	0.144386829	labial au	preceding vowel duration in ms	144.3868286
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_au	0.111828761	labial au	preceding vowel duration in ms	111.8287606
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_ai	0.230409626	labial ai	preceding vowel duration in ms	230.4096262
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_ai	0.127883135	labial ai	preceding vowel duration in ms	127.8831351
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_ai	0.173916121	labial ai	preceding vowel duration in ms	173.9161205
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_oi	0.210822122	labial oi	preceding vowel duration in ms	210.8221224
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_i	0.142785446	labial i	preceding vowel duration in ms	142.7854456
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_i	0.069067512	labial i	preceding vowel duration in ms	69.0675122
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_i	0.151022271	labial i	preceding vowel duration in ms	151.0222707
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_oi	0.16739257	labial oi	preceding vowel duration in ms	167.3925703
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_a	0.138422955	labial a	preceding vowel duration in ms	138.4229549
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_a	0.118325304	labial a	preceding vowel duration in ms	118.3253044
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_a	0.101687378	labial a	preceding vowel duration in ms	101.6873778
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_a	0.090184484	labial a	preceding vowel duration in ms	90.1844844
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_a	0.106615154	labial a	preceding vowel duration in ms	106.615154
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_e	0.162129122	labial e	preceding vowel duration in ms	162.129122
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_e	0.130728731	labial e	preceding vowel duration in ms	130.7287311
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_e	0.198522944	labial e	preceding vowel duration in ms	198.5229437
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_e	0.086052203	labial e	preceding vowel duration in ms	86.0522031
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_e	0.169714067	labial e	preceding vowel duration in ms	169.7140671
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_e	0.246381171	labial e	preceding vowel duration in ms	246.3811708
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_oe	0.098776799	labial oe	preceding vowel duration in ms	98.7767986
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_oe	0.099309544	labial oe	preceding vowel duration in ms	99.3095443
Baer_Henney_unpublished	tut3	Pred	voiced	labial_y	0.143737774	labial y	preceding vowel duration in ms	143.7377737
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_a	0.305945822	labial a	preceding vowel duration in ms	305.9458222
Baer_Henney_unpublished	tut2	ChBu	voiced	labial_a	0.12984314	labial a	preceding vowel duration in ms	129.8431398
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_a	0.147344026	labial a	preceding vowel duration in ms	147.344026
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_a	0.145399738	labial a	preceding vowel duration in ms	145.3997379
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_a	0.167699416	labial a	preceding vowel duration in ms	167.6994156
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_a	0.114116278	labial a	preceding vowel duration in ms	114.1162784
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_a	0.143018982	labial a	preceding vowel duration in ms	143.018982
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_e	0.108760893	labial e	preceding vowel duration in ms	108.7608931
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_e	0.182368027	labial e	preceding vowel duration in ms	182.3680266
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_e	0.137953549	labial e	preceding vowel duration in ms	137.9535489
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_e	0.146640788	labial e	preceding vowel duration in ms	146.6407883
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_e	0.101006623	labial e	preceding vowel duration in ms	101.0066225
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_e	0.188836779	labial e	preceding vowel duration in ms	188.8367789
Baer_Henney_unpublished	tut2	ChBu	voiced	labial_a	0.048691177	labial a	preceding vowel duration in ms	48.6911774
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_a	0.114116278	labial a	preceding vowel duration in ms	114.1162784
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_E	0.093791864	labial E	preceding vowel duration in ms	93.7918638
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_e	0.126063763	labial e	preceding vowel duration in ms	126.0637625
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_e	0.093791864	labial e	preceding vowel duration in ms	93.7918638
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_e	0.211789635	labial e	preceding vowel duration in ms	211.7896354
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_e	0.188339344	labial e	preceding vowel duration in ms	188.3393436
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_e	0.140943191	labial e	preceding vowel duration in ms	140.9431911
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_i	0.133020059	labial i	preceding vowel duration in ms	133.0200589
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_i	0.055949297	labial i	preceding vowel duration in ms	55.9492965
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_i	0.101273818	labial i	preceding vowel duration in ms	101.2738184
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_i	0.087794284	labial i	preceding vowel duration in ms	87.7942842
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_i	0.275486567	labial i	preceding vowel duration in ms	275.4865667
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_i	0.192549991	labial i	preceding vowel duration in ms	192.5499906
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_a	0.045583997	labial a	preceding vowel duration in ms	45.583997
Baer_Henney_unpublished	tut2	ChBu	voiced	labial_au	0.071413727	labial au	preceding vowel duration in ms	71.4137269
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_e	0.208190392	labial e	preceding vowel duration in ms	208.1903916
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_e	0.191902054	labial e	preceding vowel duration in ms	191.902054
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_e	0.192573197	labial e	preceding vowel duration in ms	192.5731965
Baer_Henney_unpublished	tut3	Pred	voiced	labial_e	0.13963098	labial e	preceding vowel duration in ms	139.6309802
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_e	0.144499513	labial e	preceding vowel duration in ms	144.4995125
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_i	0.035841658	labial i	preceding vowel duration in ms	35.841658
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_i	0.110122232	labial i	preceding vowel duration in ms	110.1222315
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_i	0.134713919	labial i	preceding vowel duration in ms	134.7139192
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_i	0.185856272	labial i	preceding vowel duration in ms	185.8562721
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_i	0.145953777	labial i	preceding vowel duration in ms	145.9537771
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_i	0.075754967	labial i	preceding vowel duration in ms	75.7549669
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_i	0.148201016	labial i	preceding vowel duration in ms	148.2010164
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_i	0.166669616	labial i	preceding vowel duration in ms	166.6696155
Baer_Henney_unpublished	tut3	Pred	voiced	labial_a	0.168378535	labial a	preceding vowel duration in ms	168.3785349
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_au	0.063116304	labial au	preceding vowel duration in ms	63.1163035
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_e	0.207168979	labial e	preceding vowel duration in ms	207.1689792
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_i	0.157409276	labial i	preceding vowel duration in ms	157.4092759
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_i	0.090519837	labial i	preceding vowel duration in ms	90.5198368
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_i	0.070447397	labial i	preceding vowel duration in ms	70.4473967
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_i	0.097496753	labial i	preceding vowel duration in ms	97.4967527
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_i	0.139285802	labial i	preceding vowel duration in ms	139.285802
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_i	0.137419244	labial i	preceding vowel duration in ms	137.4192437
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_i	0.157256595	labial i	preceding vowel duration in ms	157.2565948
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_i	0.079362346	labial i	preceding vowel duration in ms	79.3623463
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_i	0.091511825	labial i	preceding vowel duration in ms	91.5118253
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_i	0.230070126	labial i	preceding vowel duration in ms	230.0701262
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_i	0.137683595	labial i	preceding vowel duration in ms	137.6835954
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_a	0.223518417	labial a	preceding vowel duration in ms	223.5184173
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_e	0.171974615	labial e	preceding vowel duration in ms	171.9746149
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_e	0.105003011	labial e	preceding vowel duration in ms	105.0030107
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_i	0.155253383	labial i	preceding vowel duration in ms	155.2533827
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_o	0.085278428	labial o	preceding vowel duration in ms	85.2784276
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_o	0.100419628	labial o	preceding vowel duration in ms	100.4196275
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_o	0.166013551	labial o	preceding vowel duration in ms	166.013551
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_o	0.100373936	labial o	preceding vowel duration in ms	100.3739359
Baer_Henney_unpublished	tut3	Pred	voiced	labial_o	0.1273106	labial o	preceding vowel duration in ms	127.3105996
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_o	0.086577105	labial o	preceding vowel duration in ms	86.577105
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_o	0.151786525	labial o	preceding vowel duration in ms	151.7865248
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_o	0.199796496	labial o	preceding vowel duration in ms	199.7964956
Baer_Henney_unpublished	tut2	ChBu	voiced	labial_i	0.136335297	labial i	preceding vowel duration in ms	136.3352967
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_i	0.170929666	labial i	preceding vowel duration in ms	170.9296659
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_o	0.16738592	labial o	preceding vowel duration in ms	167.3859202
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_o	0.115494076	labial o	preceding vowel duration in ms	115.4940758
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_o	0.05591438	labial o	preceding vowel duration in ms	55.9143803
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_o	0.155000248	labial o	preceding vowel duration in ms	155.0002481
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_o	0.108221381	labial o	preceding vowel duration in ms	108.2213813
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_o	0.098891339	labial o	preceding vowel duration in ms	98.8913387
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_o	0.282059999	labial o	preceding vowel duration in ms	282.0599989
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_o	0.176819836	labial o	preceding vowel duration in ms	176.8198362
Baer_Henney_unpublished	tut3	Pred	voiced	labial_oi	0.201232883	labial oi	preceding vowel duration in ms	201.2328832
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_u	0.154548067	labial u	preceding vowel duration in ms	154.5480666
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_u	0.180906512	labial u	preceding vowel duration in ms	180.9065124
Baer_Henney_unpublished	tut2	RaRa	voiced	labial_u	0.090621751	labial u	preceding vowel duration in ms	90.6217505
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_u	0.13664838	labial u	preceding vowel duration in ms	136.6483804
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_o	0.17686688	labial o	preceding vowel duration in ms	176.8668799
Baer_Henney_unpublished	tut4	CaBa	voiced	labial_o	0.202856564	labial o	preceding vowel duration in ms	202.8565635
Baer_Henney_unpublished	tut4	GaPr	voiced	labial_o	0.133530436	labial o	preceding vowel duration in ms	133.5304359
Baer_Henney_unpublished	tut1	ImNi	voiced	labial_o	0.133479278	labial o	preceding vowel duration in ms	133.479278
Baer_Henney_unpublished	tut1	LeVe	voiced	labial_o	0.094691091	labial o	preceding vowel duration in ms	94.6910908
Baer_Henney_unpublished	tut8	NiBi	voiced	labial_o	0.144764682	labial o	preceding vowel duration in ms	144.7646822
Baer_Henney_unpublished	tut7	PiSt	voiced	labial_o	0.110612545	labial o	preceding vowel duration in ms	110.6125448
Baer_Henney_unpublished	tut1	SaBe	voiced	labial_o	0.05771807	labial o	preceding vowel duration in ms	57.71807
Baer_Henney_unpublished	tut4	VaSm	voiced	labial_o	0.150281243	labial o	preceding vowel duration in ms	150.2812432
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_o	0.147005847	labial o	preceding vowel duration in ms	147.0058469
Baer_Henney_unpublished	tut8	ViCo	voiced	labial_o	0.200788474	labial o	preceding vowel duration in ms	200.7884738
Baer_Henney_unpublished	tut8	ViGr	voiced	labial_o	0.151141391	labial o	preceding vowel duration in ms	151.1413905
Baer_Henney_unpublished	tut5	NaFo	voiced	labial_u	0.195216362	labial u	preceding vowel duration in ms	195.2163619
Baer_Henney_unpublished	tut5	PaMe	voiced	labial_u	0.155720886	labial u	preceding vowel duration in ms	155.7208859
Baer_Henney_unpublished	tut4	GaPr	voiceless	labial_e	0.10129898	labial e	preceding vowel duration in ms	101.2989799
Baer_Henney_unpublished	tut1	ImNi	voiceless	labial_a	0.084042508	labial a	preceding vowel duration in ms	84.0425083
Baer_Henney_unpublished	tut8	NiBi	voiceless	labial_a	0.161871192	labial a	preceding vowel duration in ms	161.871192
Baer_Henney_unpublished	tut7	PiSt	voiceless	labial_a	0.173592935	labial a	preceding vowel duration in ms	173.5929353
Baer_Henney_unpublished	tut1	SaBe	voiceless	labial_a	0.101006623	labial a	preceding vowel duration in ms	101.0066225
Baer_Henney_unpublished	tut8	ViCo	voiceless	labial_a	0.155372033	labial a	preceding vowel duration in ms	155.3720333
Baer_Henney_unpublished	tut8	ViGr	voiceless	labial_a	0.175986551	labial a	preceding vowel duration in ms	175.9865505
Baer_Henney_unpublished	tut1	LeVe	voiceless	labial_a	0.149401499	labial a	preceding vowel duration in ms	149.4014987
Baer_Henney_unpublished	tut4	CaBa	voiceless	labial_o	0.155388164	labial o	preceding vowel duration in ms	155.388164
Baer_Henney_unpublished	tut4	GaPr	voiceless	labial_o	0.100935029	labial o	preceding vowel duration in ms	100.9350287
Baer_Henney_unpublished	tut5	PaMe	voiceless	labial_oe	0.213770684	labial oe	preceding vowel duration in ms	213.7706836
Baer_Henney_unpublished	tut5	NaFo	voiceless	labial_oe	0.115685022	labial oe	preceding vowel duration in ms	115.6850222
Baer_Henney_unpublished	tut4	VaSm	voiceless	labial_u	0.084309489	labial u	preceding vowel duration in ms	84.3094891
Baer_Henney_unpublished	tut7	PiSt	voiceless	labial_o	0.166568951	labial o	preceding vowel duration in ms	166.5689507
Baer_Henney_unpublished	tut4	CaBa	voiceless	labial_u	0.118831556	labial u	preceding vowel duration in ms	118.8315564
Baer_Henney_unpublished	tut4	GaPr	voiceless	labial_u	0.202597903	labial u	preceding vowel duration in ms	202.5979028
Baer_Henney_unpublished	tut1	ImNi	voiceless	labial_u	0.133479278	labial u	preceding vowel duration in ms	133.479278
Baer_Henney_unpublished	tut1	LeVe	voiceless	labial_u	0.102406661	labial u	preceding vowel duration in ms	102.4066611
Baer_Henney_unpublished	tut8	NiBi	voiceless	labial_u	0.144652287	labial u	preceding vowel duration in ms	144.6522873
Baer_Henney_unpublished	tut1	SaBe	voiceless	labial_u	0.11543614	labial u	preceding vowel duration in ms	115.43614
Baer_Henney_unpublished	tut4	VaSm	voiceless	labial_u	0.151841787	labial u	preceding vowel duration in ms	151.8417873
Baer_Henney_unpublished	tut8	ViCo	voiceless	labial_u	0.164546977	labial u	preceding vowel duration in ms	164.546977
Baer_Henney_unpublished	tut8	ViGr	voiceless	labial_u	0.131472305	labial u	preceding vowel duration in ms	131.4723054
Baer_Henney_unpublished	tut5	PaMe	voiceless	labial_y	0.151113759	labial y	preceding vowel duration in ms	151.1137591
Baer_Henney_unpublished	tut5	NaFo	voiceless	labial_y	0.133940235	labial y	preceding vowel duration in ms	133.9402346
Baer_Henney_unpublished	tut4	CaBa	voiceless	labial_a	0.123631121	labial a	preceding vowel duration in ms	123.6311206
Baer_Henney_unpublished	tut4	CaBa	voiceless	labial_ai	0.212831958	labial ai	preceding vowel duration in ms	212.831958
Baer_Henney_unpublished	tut4	VaSm	voiceless	labial_ai	0.148898434	labial ai	preceding vowel duration in ms	148.8984343
Baer_Henney_unpublished	tut7	PiSt	voiceless	labial_o	0.160411221	labial o	preceding vowel duration in ms	160.411221
Baer_Henney_unpublished	tut3	Pred	voiceless	labial_o	0.151951361	labial o	preceding vowel duration in ms	151.9513608
Baer_Henney_unpublished	tut4	GaPr	voiceless	labial_u	0.078276514	labial u	preceding vowel duration in ms	78.2765138
Baer_Henney_unpublished	tut1	ImNi	voiceless	labial_u	0.091458024	labial u	preceding vowel duration in ms	91.4580238
Baer_Henney_unpublished	tut1	LeVe	voiceless	labial_u	0.084871274	labial u	preceding vowel duration in ms	84.8712739
Baer_Henney_unpublished	tut8	NiBi	voiceless	labial_u	0.121289834	labial u	preceding vowel duration in ms	121.2898335
Baer_Henney_unpublished	tut1	SaBe	voiceless	labial_u	0.072147588	labial u	preceding vowel duration in ms	72.1475875
Baer_Henney_unpublished	tut8	ViGr	voiceless	labial_u	0.13043709	labial u	preceding vowel duration in ms	130.4370904
Baer_Henney_unpublished	tut5	PaMe	voiceless	labial_y	0.129490977	labial y	preceding vowel duration in ms	129.4909773
Baer_Henney_unpublished	tut5	NaFo	voiceless	labial_y	0.143148155	labial y	preceding vowel duration in ms	143.1481549
Baer_Henney_unpublished	tut4	CaBa	voiceless	labial_au	0.182392621	labial au	preceding vowel duration in ms	182.3926214
Baer_Henney_unpublished	tut4	GaPr	voiceless	labial_au	0.136570259	labial au	preceding vowel duration in ms	136.5702591
Baer_Henney_unpublished	tut5	PaMe	voiceless	labial_au	0.201239299	labial au	preceding vowel duration in ms	201.2392987
Baer_Henney_unpublished	tut4	VaSm	voiceless	labial_au	0.13553679	labial au	preceding vowel duration in ms	135.53679
Baer_Henney_unpublished	tut5	NaFo	voiceless	labial_au	0.138815608	labial au	preceding vowel duration in ms	138.8156076
Baer_Henney_unpublished	tut3	Pred	voiceless	labial_o	0.135524187	labial o	preceding vowel duration in ms	135.5241866
Baer_Henney_unpublished	tut2	ChBu	voiceless	labial_u	0.181780396	labial u	preceding vowel duration in ms	181.7803957
Baer_Henney_unpublished	tut1	ImNi	voiceless	labial_u	0.106289055	labial u	preceding vowel duration in ms	106.2890547
Baer_Henney_unpublished	tut1	LeVe	voiceless	labial_u	0.105212323	labial u	preceding vowel duration in ms	105.2123231
Baer_Henney_unpublished	tut8	NiBi	voiceless	labial_u	0.234195705	labial u	preceding vowel duration in ms	234.1957051
Baer_Henney_unpublished	tut7	PiSt	voiceless	labial_u	0.24433921	labial u	preceding vowel duration in ms	244.3392096
Baer_Henney_unpublished	tut2	RaRa	voiceless	labial_u	0.073839945	labial u	preceding vowel duration in ms	73.8399448
Baer_Henney_unpublished	tut1	SaBe	voiceless	labial_u	0.079362346	labial u	preceding vowel duration in ms	79.3623463
Baer_Henney_unpublished	tut8	ViGr	voiceless	labial_y	0.13457795	labial y	preceding vowel duration in ms	134.5779504
Baer_Henney_unpublished	tut4	CaBa	voiceless	labial_au	0.176864156	labial au	preceding vowel duration in ms	176.8641556
Baer_Henney_unpublished	tut4	GaPr	voiceless	labial_au	0.17036653	labial au	preceding vowel duration in ms	170.36653
Baer_Henney_unpublished	tut8	NiBi	voiceless	labial_au	0.229285677	labial au	preceding vowel duration in ms	229.2856768
Baer_Henney_unpublished	tut5	PaMe	voiceless	labial_au	0.208856415	labial au	preceding vowel duration in ms	208.856415
Baer_Henney_unpublished	tut4	VaSm	voiceless	labial_au	0.161920157	labial au	preceding vowel duration in ms	161.9201569
Baer_Henney_unpublished	tut8	ViCo	voiceless	labial_au	0.200788474	labial au	preceding vowel duration in ms	200.7884738
Baer_Henney_unpublished	tut8	ViGr	voiceless	labial_au	0.175986551	labial au	preceding vowel duration in ms	175.9865505
Baer_Henney_unpublished	tut5	NaFo	voiceless	labial_au	0.153738804	labial au	preceding vowel duration in ms	153.7388035
