publication	class	subject	Item	voicing	pair	dur
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiced-9-u	voiced	labial_u	0.556848661
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiced-9-u	voiced	labial_u	0.089552664
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceledd-9-u	voiceless	labial_u	0.464040464
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-1-a	voiceless	labial_a	0.18663793
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-1-a	voiceless	labial_a	0.179556822
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-1-o	voiceless	labial_o	0.464040464
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-1-oe	voiceless	labial_oe	0.182082624
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-1-y	voiceless	labial_y	0.093529969
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-10-a	voiceless	labial_a	0.225598985
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-10-a	voiceless	labial_a	0.178968111
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-10-a	voiceless	labial_a	0.093530013
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-10-a	voiceless	labial_a	0.217864055
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-10-a	voiceless	labial_a	0.494976827
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-10-a	voiceless	labial_a	0.214124556
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-11-i	voiceless	labial_i	0.190916164
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-11-i	voiceless	labial_i	0.226064983
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-11-i	voiceless	labial_i	0.433104433
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-11-i	voiceless	labial_i	0.176146485
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-11-o	voiceless	labial_o	0.110535418
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-11-oe	voiceless	labial_oe	0.083237771
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-12-e	voiceless	labial_e	0.07652452
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-12-e	voiceless	labial_e	0.433104433
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-12-i	voiceless	labial_i	0.138775195
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-12-i	voiceless	labial_i	0.150709989
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-12-i	voiceless	labial_i	0.117708605
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-13-i	voiceless	labial_i	0.147886074
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-13-i	voiceless	labial_i	0.139230126
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-13-i	voiceless	labial_i	0.193362745
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-13-i	voiceless	labial_i	0.096693177
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-13-o	voiceless	labial_o	0.090082033
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-14-eu	voiceless	labial_o	0.119038199
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-14-o	voiceless	labial_o	0.099858735
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-14-o	voiceless	labial_o	0.137758349
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-14-o	voiceless	labial_o	0.288991729
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-14-o	voiceless	labial_o	0.121129197
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-14-u	voiceless	labial_u	0.433104724
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-15-o	voiceless	labial_o	0.150272947
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-15-o	voiceless	labial_o	0.272278788
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-15-o	voiceless	labial_o	0.371232371
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-15-o	voiceless	labial_o	0.188777951
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-15-u	voiceless	labial_u	0.119038143
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-15-y	voiceless	labial_y	0.265320394
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-2-i	voiceless	labial_i	0.126742663
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-2-i	voiceless	labial_i	0.176613268
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-2-i	voiceless	labial_i	0.174810787
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-2-i	voiceless	labial_i	0.223701509
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-2-i	voiceless	labial_i	0.138029996
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-2-u	voiceless	labial_u	0.402168402
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-2-y	voiceless	labial_y	0.068021796
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-3-a	voiceless	labial_a	0.07652452
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-3-i	voiceless	labial_i	0.150985986
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-3-i	voiceless	labial_i	0.138935771
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-3-i	voiceless	labial_i	0.494976495
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-3-i	voiceless	labial_i	0.131922474
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-3-oe	voiceless	labial_oe	0.249713312
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-4-o	voiceless	labial_o	0.149500488
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-4-o	voiceless	labial_o	0.271984432
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-4-o	voiceless	labial_o	0.093529969
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-4-o	voiceless	labial_o	0.20413004
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-4-u	voiceless	labial_u	0.244510952
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-4-u	voiceless	labial_u	0.556848557
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-5-a	voiceless	labial_a	0.127540867
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-5-e	voiceless	labial_e	0.197689706
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-5-o	voiceless	labial_o	0.176298867
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-5-o	voiceless	labial_o	0.231952092
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-5-o	voiceless	labial_o	0.371232371
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-5-o	voiceless	labial_o	0.215151341
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-6-a	voiceless	labial_a	0.194959931
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-6-a	voiceless	labial_a	0.156891453
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-6-a	voiceless	labial_a	0.051016371
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-6-a	voiceless	labial_a	0.433104514
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-6-a	voiceless	labial_a	0.157264809
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-6-i	voiceless	labial_i	0.166475542
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-7-e	voiceless	labial_e	0.132684654
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-7-e	voiceless	labial_e	0.162778562
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-7-e	voiceless	labial_e	0.051016347
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-7-e	voiceless	labial_e	0.163487258
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-7-o	voiceless	labial_o	0.280927476
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-7-u	voiceless	labial_u	0.587784588
Baer_Henney_unpublished_2017	tut1	MeNa	labial-voiceless-8-e	voiceless	labial_e	0.464040464
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-8-ei	voiceless	labial_u	0.07652452
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-8-u	voiceless	labial_u	0.173209031
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-8-u	voiceless	labial_u	0.227242405
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-8-u	voiceless	labial_u	0.189471988
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless-9-e	voiceless	labial_e	0.254915673
Baer_Henney_unpublished_2017	tut1	MoKl	labial-voiceless-9-u	voiceless	labial_u	0.136428108
Baer_Henney_unpublished_2017	tut1	AnFo	labial-voiceless-9-u	voiceless	labial_u	0.238427912
Baer_Henney_unpublished_2017	tut1	JeRa	labial-voiceless-9-u	voiceless	labial_u	0.068021796
Baer_Henney_unpublished_2017	tut1	RoLa	labial-voiceless-9-u	voiceless	labial_u	0.19255351
Baer_Henney_unpublished_2017	tut1	LeKa	labial-voiceless8-u	voiceless	labial_u	0.301736919
Baer_Henney_unpublished_2017	tut1	MeNa	laibial-voicless-13-i	voiceless	labial_i	0.556848931
Baer_Henney_unpublished_2017	tut1	MeNa	vealr-voiced-3-e	voiced	velar_e	0.402168496
Baer_Henney_unpublished_2017	tut1	JeRa	vealr-voiceless-8-u	voiceless	velar_u	0.093530013
Baer_Henney_unpublished_2017	tut1	MeNa	vealr-voicless-8-u	voiceless	velar_u	0.402168496
Baer_Henney_unpublished_2017	tut1	MeNa	vela-voiceless-15-i	voiceless	velar_i	0.494976588
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-1-a	voiced	velar_a	0.051016347
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-1-e	voiced	velar_e	0.168098919
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-1-e	voiced	velar_e	0.293766736
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-1-e	voiced	velar_e	0.254915673
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-1-e	voiced	velar_e	0.149245627
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-1-i	voiced	velar_i	0.587784588
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-10-o	voiced	velar_o	0.105748474
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-10-o	voiced	velar_o	0.125925998
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-10-oe	voiced	velar_oe	0.267258918
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-10-oe	voiced	velar_oe	0.142623635
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-10-oe	voiced	velar_oe	0.313844571
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-10-y	voiced	velar_y	0.464040826
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-11-a	voiced	velar_a	0.205236362
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-11-a	voiced	velar_a	0.234306935
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-11-a	voiced	velar_a	0.205212737
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-11-e	voiced	velar_e	0.093529969
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-11-o	voiced	velar_o	0.478617182
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-11-o	voiced	velar_o	0.804336804
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-12-a	voiced	velar_a	0.18681619
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-12-a	voiced	velar_a	0.294355446
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-12-a	voiced	velar_a	0.291332198
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-12-a	voiced	velar_a	0.525912526
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-12-a	voiced	velar_a	0.219593175
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-12-y	voiced	velar_y	0.110535418
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-13-a	voiced	velar_a	0.164711984
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-13-a	voiced	velar_a	0.289351404
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-13-a	voiced	velar_a	0.215873139
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-13-oe	voiced	velar_oe	0.280927476
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-13-u	voiced	velar_u	0.110535418
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-14-a	voiced	velar_a	0.157930625
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-14-a	voiced	velar_a	0.167105422
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-14-a	voiced	velar_a	0.09791529
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-14-a	voiced	velar_a	0.181422816
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-14-a	voiced	velar_a	0.247488456
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-14-a	voiced	velar_a	0.220176166
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-15-i	voiced	velar_i	0.183465695
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-15-i	voiced	velar_i	0.290823181
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-15-i	voiced	velar_i	0.051016371
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-15-i	voiced	velar_i	0.19691206
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-15-o	voiced	velar_o	0.291332198
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-2-i	voiced	velar_i	0.085027245
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-2-i	voiced	velar_i	0.249713312
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-3-e	voiced	velar_e	0.142235477
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-3-e	voiced	velar_e	0.173081002
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-3-e	voiced	velar_e	0.128642175
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-3-u	voiced	velar_u	0.085027285
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-3-y	voiced	velar_y	0.208554983
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-4-e	voiced	velar_e	0.198938706
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-4-e	voiced	velar_e	0.18485522
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-4-e	voiced	velar_e	0.587784698
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-4-e	voiced	velar_e	0.161143223
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-4-u	voiced	velar_u	0.102032742
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-5-e	voiced	velar_e	0.464040464
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-5-o	voiced	velar_o	0.160582301
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-5-o	voiced	velar_o	0.180734244
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-5-u	voiced	velar_u	0.093529969
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-5-u	voiced	velar_u	0.22890387
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-6-i	voiced	velar_i	0.197689706
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-6-o	voiced	velar_o	0.189102292
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-6-o	voiced	velar_o	0.203988324
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-6-o	voiced	velar_o	0.11053547
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-6-o	voiced	velar_o	0.556848661
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-6-o	voiced	velar_o	0.140750619
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-7-a	voiced	velar_a	0.239308591
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-7-ei	voiced	velar_o	0.051016347
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-7-o	voiced	velar_o	0.211297192
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-7-o	voiced	velar_o	0.224887561
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-7-o	voiced	velar_o	0.230392385
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-8-o	voiced	velar_o	0.139074775
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-8-o	voiced	velar_o	0.109665084
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-8-u	voiced	velar_u	0.201339125
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-8-u	voiced	velar_u	0.305878142
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-8-u	voiced	velar_u	0.278424478
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiced-9-i	voiced	velar_i	0.171677902
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiced-9-o	voiced	velar_o	0.208178303
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiced-9-u	voiced	velar_u	0.226948049
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiced-9-u	voiced	velar_u	0.11053547
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiced-9-u	voiced	velar_u	0.742464881
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiced-9-u	voiced	velar_u	0.142943775
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-1-a	voiceless	velar_a	0.042513622
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-1-e	voiceless	velar_e	0.156363487
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-1-e	voiceless	velar_e	0.286407849
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-1-e	voiceless	velar_e	0.494976495
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-1-e	voiceless	velar_e	0.158795571
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-1-u	voiceless	velar_u	0.161273181
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-10-a	voiceless	velar_a	0.035249491
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-10-o	voiceless	velar_o	0.146913664
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-10-oe	voiceless	velar_oe	0.139230126
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-10-oe	voiceless	velar_oe	0.151533799
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-10-oe	voiceless	velar_oe	0.297670966
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-11-a	voiceless	velar_a	0.264331191
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-11-e	voiceless	velar_e	0.30693928
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-11-e	voiceless	velar_e	0.189000043
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-11-i	voiceless	velar_i	0.200542189
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-11-oe	voiceless	velar_oe	0.371232371
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-11-u	voiceless	velar_u	0.085027245
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-12-a	voiceless	velar_a	0.185631917
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-12-a	voiceless	velar_a	0.275516698
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-12-a	voiceless	velar_a	0.068021828
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-12-a	voiceless	velar_a	0.618720735
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-12-u	voiceless	velar_u	0.104047213
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-13-a	voiceless	velar_a	0.168589133
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-13-a	voiceless	velar_a	0.190153618
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-13-a	voiceless	velar_a	0.059519071
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-13-a	voiceless	velar_a	0.494976495
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-13-a	voiceless	velar_a	0.223757395
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-13-o	voiceless	velar_o	0.161273181
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-14-a	voiceless	velar_a	0.176060754
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-14-a	voiceless	velar_a	0.182206021
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-14-a	voiceless	velar_a	0.119038199
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-14-a	voiceless	velar_a	0.371232441
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-14-a	voiceless	velar_a	0.183437466
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-14-e	voiceless	velar_e	0.177387606
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-15-a	voiceless	velar_a	0.249713312
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-15-i	voiceless	velar_i	0.13527832
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-15-i	voiceless	velar_i	0.165722116
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-15-i	voiceless	velar_i	0.093530013
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-15-i	voiceless	velar_i	0.165961782
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-2-a	voiceless	velar_a	0.19520709
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-2-a	voiceless	velar_a	0.173669713
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-2-a	voiceless	velar_a	0.288688747
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-2-a	voiceless	velar_a	0.231505932
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-2-o	voiceless	velar_o	0.059519099
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-2a	voiceless	velar_a	0.340296569
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-3-a	voiceless	velar_a	0.15607082
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-3-e	voiceless	velar_e	0.165722116
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-3-e	voiceless	velar_e	0.068021828
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-3-e	voiceless	velar_e	0.189471988
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-3-i	voiceless	velar_i	0.171883042
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-3-i	voiceless	velar_i	0.556848661
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-4-a	voiceless	velar_a	0.254915673
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-4-e	voiceless	velar_e	0.17130833
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-4-e	voiceless	velar_e	0.269923944
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-4-e	voiceless	velar_e	0.051016371
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-4-e	voiceless	velar_e	0.711528845
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-4-e	voiceless	velar_e	0.170566431
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-5-e	voiceless	velar_e	0.464040464
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-5-i	voiceless	velar_i	0.07652452
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-5-i	voiceless	velar_i	0.556848557
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-5-o	voiceless	velar_o	0.151699025
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-5-o	voiceless	velar_o	0.220766585
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-5-o	voiceless	velar_o	0.447403018
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-5-o	voiceless	velar_o	0.212208626
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-6-a	voiceless	velar_a	0.145666099
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-6-o	voiceless	velar_o	0.129442784
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-6-o	voiceless	velar_o	0.215762542
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-6-o	voiceless	velar_o	0.076524556
Baer_Henney_unpublished_2017	tut1	MeNa	velar-voiceless-6-o	voiceless	velar_o	0.928081102
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-6-o	voiceless	velar_o	0.185974043
Baer_Henney_unpublished_2017	tut1	JeRa	velar-voiceless-7-a	voiceless	velar_a	0.082248813
Baer_Henney_unpublished_2017	tut1	MoKl	velar-voiceless-7-o	voiceless	velar_o	0.096220558
Baer_Henney_unpublished_2017	tut1	AnFo	velar-voiceless-7-o	voiceless	velar_o	0.208403656
Baer_Henney_unpublished_2017	tut1	LeKa	velar-voiceless-7-o	voiceless	velar_o	0.343284148
Baer_Henney_unpublished_2017	tut1	RoLa	velar-voiceless-7-o	voiceless	velar_o	0.16656878
